id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
1285,34,No,Travel_Frequently,Research & Development,19,Universitaria,Systems Engineer,Alta,Alta,2,Laboratory Technician,Alta,Divorced,4444.0,4,No,13,Alta,Alta,2,15,2,11,5,10
1286,28,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2154.0,0,Yes,11,Alta,Alta,0,5,2,4,0,2
1289,34,No,Travel_Frequently,Human Resources,11,Universitaria,Life Sciences,Alta,Media,2,Human Resources,Media,Married,4490.0,4,No,11,Alta,Muy_Alta,2,14,5,10,1,8
1291,35,No,Travel_Rarely,Research & Development,6,Universitaria,Software Engineer,Alta,Alta,1,Research Scientist,Alta,Married,3506.0,0,Yes,14,Alta,Muy_Alta,0,4,3,3,2,2
1292,42,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,Media,Muy_Alta,2,Research Scientist,Muy_Alta,Married,2372.0,6,Yes,16,Alta,Muy_Alta,0,18,2,1,0,0
1294,36,No,Travel_Rarely,Financial,2,Universitaria,Ingeniería Administrativa,Alta,Alta,2,Accountant,Alta,Single,5410.0,9,Yes,11,Alta,Muy_Alta,0,18,2,16,5,12
1296,28,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3867.0,1,Yes,12,Alta,Media,1,2,2,2,2,2
1297,51,No,Travel_Frequently,Research & Development,6,Universitaria,Systems Engineer,Media,Media,1,Laboratory Technician,Media,Single,2838.0,0,No,14,Alta,Media,0,8,6,7,7,7
1298,30,No,Non-Travel,Research & Development,9,Universitaria,Systems Engineer,Alta,Alta,2,Data Scientist,Alta,Single,4695.0,7,Yes,18,Alta,Alta,0,10,3,8,1,7
1299,29,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Technologist,Media,Alta,1,Laboratory Technician,Alta,Divorced,3339.0,3,Yes,13,Alta,Baja,2,10,2,7,7,7
1301,28,No,Travel_Rarely,Research & Development,1,Universitaria,Software Technologist,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2080.0,2,No,11,Alta,Media,0,5,2,3,1,2
1303,25,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2096.0,1,No,18,Alta,Muy_Alta,0,2,3,2,2,1
1304,32,No,Travel_Rarely,Sales,8,Universitaria,Medical,Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6209.0,1,No,15,Alta,Alta,2,10,4,10,0,8
1306,45,No,Travel_Frequently,Research & Development,25,Universitaria,Systems Engineer,Media,Alta,5,CTO,Alta,Single,18061.0,3,No,22,Muy_Alta,Alta,0,22,4,0,0,0
1307,39,No,Travel_Rarely,Research & Development,13,Universitaria,Systems Engineer,Alta,Media,4,CTO,Media,Divorced,17123.0,6,Yes,13,Alta,Muy_Alta,2,21,4,19,15,2
1308,58,No,Travel_Rarely,Research & Development,23,Universitaria,Software Engineer,Baja,Alta,1,Research Scientist,Alta,Divorced,2372.0,1,No,12,Alta,Muy_Alta,2,2,3,2,2,2
1309,32,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,4883.0,1,No,18,Alta,Baja,1,10,3,10,1,1
1310,39,Yes,Travel_Rarely,Financial,23,Universitaria,Finanzas,Alta,Alta,1,Financial Analyst,Alta,Single,3904.0,0,No,13,Alta,Baja,0,6,2,5,0,3
1311,30,No,Travel_Rarely,Financial,6,Universitaria,Contaduría,Baja,Media,2,Treasurer,Media,Married,4627.0,0,No,12,Alta,Baja,1,10,6,9,6,7
1312,36,No,Travel_Rarely,Research & Development,10,Universitaria,Software Technologist,Muy_Alta,Alta,3,Software Engineer,Alta,Married,7094.0,3,No,12,Alta,Baja,0,10,0,7,1,7
1315,28,No,Non-Travel,Research & Development,1,Primaria,Software Engineer,Alta,Baja,2,Laboratory Technician,Baja,Married,6674.0,0,No,11,Alta,Baja,3,10,6,9,7,5
1317,50,No,Travel_Rarely,Research & Development,28,Universitaria,Software Engineer,Muy_Alta,Alta,4,Research Director,Alta,Married,16880.0,4,Yes,11,Alta,Media,0,25,2,3,1,2
1318,40,Yes,Travel_Rarely,Sales,25,Universitaria,Marketing,Muy_Alta,Media,3,Sales Executive,Media,Single,9094.0,2,Yes,12,Alta,Alta,0,9,2,5,1,0
1319,52,Yes,Travel_Rarely,Sales,5,Universitaria,Life Sciences,Media,Alta,3,Sales Executive,Alta,Single,8446.0,9,Yes,19,Alta,Alta,0,10,2,8,7,7
1321,30,No,Travel_Rarely,Research & Development,17,Universitaria,Systems Engineer,Media,Alta,3,CTO,Alta,Married,11916.0,1,Yes,23,Muy_Alta,Muy_Alta,2,9,2,9,0,8
1322,39,No,Travel_Rarely,Research & Development,18,Universitaria,Software Engineer,Baja,Alta,2,Data Scientist,Alta,Single,4534.0,0,No,11,Alta,Baja,0,9,6,8,1,7
1324,31,No,Non-Travel,Sales,2,Universitaria,Life Sciences,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,9852.0,1,Yes,19,Alta,Baja,1,10,5,10,9,6
1331,31,Yes,Travel_Frequently,Sales,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Sales Representative,Alta,Single,2302.0,1,Yes,11,Alta,Baja,0,3,2,3,2,2
1333,44,Yes,Travel_Rarely,Research & Development,3,Universitaria,Software Engineer,Baja,Alta,1,Laboratory Technician,Alta,Married,2362.0,4,No,12,Alta,Alta,0,10,4,3,1,2
1334,42,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,Alta,Alta,4,CTO,Alta,Married,17861.0,0,Yes,13,Alta,Muy_Alta,0,21,3,20,2,10
1336,55,No,Travel_Rarely,Research & Development,2,Primaria,Systems Engineer,Muy_Alta,Baja,5,CTO,Baja,Married,19187.0,4,No,14,Alta,Muy_Alta,1,23,5,19,9,11
1340,40,No,Non-Travel,Research & Development,16,Universitaria,Software Engineer,Alta,Alta,1,Research Scientist,Alta,Divorced,3544.0,9,No,16,Alta,Media,1,6,0,4,0,0
1344,34,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,Muy_Alta,Alta,3,Software Engineer,Alta,Divorced,8500.0,0,No,11,Alta,Muy_Alta,1,10,0,9,1,6
1346,40,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,Alta,Alta,2,Research Scientist,Alta,Single,4661.0,1,No,13,Alta,Alta,0,9,4,9,8,8
1349,41,No,Travel_Frequently,Sales,1,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,4103.0,0,No,17,Alta,Muy_Alta,1,10,2,9,1,7
1350,35,No,Travel_Frequently,Research & Development,4,Universitaria,Software Engineer,Alta,Alta,2,Research Scientist,No aplica,Single,4249.0,1,Yes,11,Alta,Media,0,9,3,9,1,1
1352,51,No,Travel_Rarely,Human Resources,5,Universitaria,Life Sciences,Alta,Alta,4,Talent Manager,Alta,Divorced,14026.0,1,Yes,11,Alta,Media,1,33,2,33,0,10
1355,38,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Divorced,6893.0,3,No,15,Alta,Muy_Alta,1,11,3,7,1,7
1356,34,No,Travel_Rarely,Sales,15,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,6125.0,1,No,12,Alta,Muy_Alta,0,10,6,10,9,6
1358,25,No,Travel_Rarely,Research & Development,19,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3669.0,3,No,11,Alta,Alta,3,7,6,3,1,2
1360,58,Yes,Travel_Rarely,Financial,7,Universitaria,Finanzas,Alta,Media,3,Accountant,Media,Married,10008.0,7,Yes,14,Alta,Muy_Alta,0,31,0,10,5,9
1361,40,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Media,Alta,1,Laboratory Technician,Alta,Married,2387.0,3,No,22,Muy_Alta,Alta,1,7,3,4,0,3
1362,36,No,Travel_Frequently,Sales,7,Master,Marketing,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4639.0,2,No,16,Alta,Muy_Alta,1,17,2,15,6,13
1363,48,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,Muy_Alta,Alta,3,Data Scientist,Alta,Single,7898.0,1,No,11,Alta,Alta,0,11,2,10,0,8
1367,51,No,Travel_Rarely,Research & Development,11,Universitaria,Software Technologist,Muy_Alta,Media,4,Data Scientist,Media,Single,13142.0,3,No,16,Alta,Media,0,29,1,5,0,3
1368,18,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,1611.0,1,No,15,Alta,Alta,0,0,5,0,0,0
1369,35,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,Muy_Alta,Media,2,Laboratory Technician,Media,Married,5363.0,0,No,12,Alta,Media,1,10,0,9,0,0
1371,27,No,Travel_Frequently,Sales,2,Primaria,Life Sciences,Muy_Alta,Baja,2,Sales Executive,Baja,Single,5071.0,3,No,20,Muy_Alta,Media,0,8,3,6,0,0
1372,55,Yes,Travel_Rarely,Sales,13,Master,Marketing,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Single,13695.0,6,Yes,17,Alta,Alta,0,24,2,19,3,8
1373,56,No,Travel_Rarely,Financial,23,Universitaria,Ingeniería Administrativa,Muy_Alta,Alta,4,Accountant,Alta,Married,13402.0,4,Yes,12,Alta,Baja,1,33,0,19,15,9
1374,34,No,Non-Travel,Financial,26,Universitaria,Contaduría,Baja,Media,1,Financial Analyst,Media,Divorced,2029.0,1,No,20,Muy_Alta,Alta,3,5,2,5,0,0
1375,40,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Divorced,6377.0,5,No,20,Muy_Alta,Media,3,15,0,12,11,8
1379,31,Yes,Travel_Frequently,Sales,2,Universitaria,Life Sciences,Alta,Media,1,Sales Representative,Media,Single,2785.0,7,No,14,Alta,Alta,0,3,3,1,0,0
1380,35,Yes,Travel_Frequently,Sales,18,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4614.0,0,Yes,18,Alta,Alta,1,5,0,4,3,2
1382,38,No,Travel_Frequently,Research & Development,7,Master,Software Engineer,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2610.0,1,No,11,Alta,Muy_Alta,3,4,2,4,0,3
1383,34,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,Alta,Alta,2,Software Engineer,Alta,Single,6687.0,1,No,11,Alta,Muy_Alta,0,14,2,14,4,11
1387,28,No,Travel_Rarely,Sales,26,Universitaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Married,4724.0,1,No,11,Alta,Alta,1,5,0,5,0,4
1389,31,Yes,Travel_Rarely,Research & Development,22,Universitaria,Systems Engineer,Muy_Alta,Alta,2,Data Scientist,Alta,Married,6179.0,1,Yes,15,Alta,Muy_Alta,2,10,3,10,6,7
1390,39,No,Travel_Rarely,Sales,21,Universitaria,Life Sciences,Baja,Media,2,Sales Executive,Media,Married,6120.0,3,Yes,12,Alta,Muy_Alta,2,8,2,5,1,4
1391,51,No,Travel_Frequently,Sales,2,Universitaria,Marketing,Media,Alta,3,Sales Executive,Alta,Married,10596.0,2,No,11,Alta,Media,0,14,5,4,3,2
1392,41,No,Travel_Frequently,Research & Development,22,Universitaria,Software Engineer,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5467.0,3,Yes,14,Alta,Baja,2,12,4,6,3,3
1394,37,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,Alta,Alta,1,Research Scientist,Alta,Married,2996.0,7,Yes,15,Alta,Muy_Alta,0,8,2,6,1,3
1395,33,No,Travel_Frequently,Sales,5,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Married,9998.0,6,No,13,Alta,Baja,0,8,2,5,1,2
1396,32,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4078.0,0,Yes,13,Alta,Baja,3,4,3,3,1,2
1397,39,No,Non-Travel,Financial,25,Universitaria,Ingeniería Administrativa,Alta,Alta,3,Coordinator,Alta,Married,10920.0,3,No,21,Muy_Alta,Media,1,13,2,6,0,5
1399,25,No,Travel_Rarely,Sales,18,Master,Life Sciences,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6232.0,2,No,11,Alta,Media,0,6,3,3,1,2
1401,52,No,Travel_Frequently,Research & Development,28,Master,Systems Engineer,Muy_Alta,Muy_Alta,4,Data Scientist,Muy_Alta,Married,13247.0,2,Yes,11,Alta,Media,1,24,3,5,0,2
1402,43,No,Travel_Rarely,Financial,6,Universitaria,Finanzas,Baja,Media,2,Financial Analyst,Media,Single,4081.0,1,Yes,14,Alta,Baja,0,20,3,20,1,8
1403,27,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Married,5769.0,1,Yes,11,Alta,Muy_Alta,0,6,3,6,4,4
1405,27,Yes,Travel_Rarely,Research & Development,17,Universitaria,Software Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2394.0,1,Yes,13,Alta,Muy_Alta,0,8,2,8,7,7
1407,26,No,Travel_Rarely,Financial,2,Universitaria,Finanzas,Baja,Media,1,Financial Analyst,Media,Single,3904.0,0,No,12,Alta,Muy_Alta,0,5,2,4,1,1
1408,42,No,Travel_Rarely,Human Resources,10,Universitaria,Human Resources,Alta,Alta,4,Talent Manager,Alta,Married,16799.0,0,No,14,Alta,Alta,1,21,5,20,0,9
1409,52,No,Travel_Rarely,Research & Development,8,Universitaria,Other,Alta,Alta,1,Laboratory Technician,Alta,Married,2950.0,9,No,13,Alta,Alta,0,12,2,5,0,4
1411,37,No,Travel_Rarely,Research & Development,11,Universitaria,Systems Engineer,Baja,Alta,1,Laboratory Technician,Alta,Single,3629.0,4,No,18,Alta,Baja,0,8,6,3,0,2
1412,35,No,Travel_Frequently,Research & Development,18,Universitaria,Software Engineer,Alta,Alta,3,Data Scientist,Alta,Single,9362.0,2,No,11,Alta,Alta,0,10,2,2,2,2
1415,25,No,Travel_Rarely,Financial,1,Universitaria,Contaduría,Baja,Alta,1,Treasurer,Alta,Married,3229.0,4,No,11,Alta,Media,1,7,2,3,0,2
1419,29,No,Travel_Rarely,Human Resources,17,Secundaria,Other,Media,Media,3,Human Resources,Media,Single,7988.0,1,No,13,Alta,Baja,0,10,3,10,0,9
1420,49,Yes,Travel_Frequently,Research & Development,28,Universitaria,Software Engineer,Baja,Media,2,Laboratory Technician,Media,Single,4284.0,3,No,20,Muy_Alta,Baja,0,20,2,4,1,3
1421,29,Yes,Travel_Frequently,Research & Development,14,Universitaria,Other,Alta,Alta,3,Software Engineer,Alta,Single,7553.0,0,Yes,12,Alta,Baja,0,9,1,8,7,7
1422,54,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,Muy_Alta,Alta,4,Research Director,Alta,Single,17328.0,6,No,19,Alta,Muy_Alta,0,29,3,20,12,7
1423,58,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,Muy_Alta,Alta,5,Research Director,Alta,Married,19701.0,3,Yes,21,Muy_Alta,Alta,1,32,3,9,1,5
1424,55,No,Travel_Rarely,Research & Development,1,Master,Systems Engineer,Media,Muy_Alta,4,Research Director,Muy_Alta,Divorced,14732.0,2,No,13,Alta,Muy_Alta,2,31,4,7,0,0
1425,36,No,Travel_Rarely,Sales,3,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Single,9278.0,3,Yes,16,Alta,Muy_Alta,0,15,3,5,0,1
1427,31,Yes,Travel_Frequently,Sales,1,Primaria,Life Sciences,Media,Baja,1,Sales Representative,Baja,Single,1359.0,1,No,12,Alta,Media,0,1,3,1,0,0
1430,31,No,Travel_Rarely,Research & Development,8,Universitaria,Software Engineer,Baja,Alta,4,Research Director,Alta,Single,16422.0,3,No,11,Alta,Alta,0,9,3,3,1,0
1431,34,No,Travel_Frequently,Research & Development,1,Universitaria,Other,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2996.0,5,No,14,Alta,Alta,2,10,2,4,1,3
1433,31,Yes,Travel_Rarely,Research & Development,8,Universitaria,Software Engineer,Baja,Media,1,Research Scientist,Media,Single,1261.0,1,No,12,Alta,Alta,0,1,3,1,0,0
1434,27,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,Media,Alta,1,Laboratory Technician,Alta,Married,2099.0,0,No,14,Alta,Media,0,6,3,5,1,4
1435,36,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,Baja,Media,2,Laboratory Technician,Media,Single,5810.0,1,No,16,Alta,Alta,0,10,2,10,1,8
1436,36,No,Travel_Rarely,Sales,16,Universitaria,Marketing,Alta,Media,2,Sales Executive,Media,Married,5647.0,4,No,13,Alta,Baja,2,11,3,3,0,2
1438,47,No,Travel_Rarely,Research & Development,1,Universitaria,Software Technologist,Baja,Alta,1,Research Scientist,Alta,Married,3420.0,7,No,12,Alta,Alta,1,17,2,6,1,2
1439,25,Yes,Travel_Rarely,Sales,9,Universitaria,Life Sciences,Baja,Media,1,Sales Representative,Media,Married,4400.0,3,No,12,Alta,Baja,0,6,2,3,2,2
1441,56,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Baja,Alta,1,Research Scientist,Alta,Married,2066.0,2,No,22,Muy_Alta,Muy_Alta,1,5,3,3,1,0
1443,47,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Baja,Alta,4,Research Director,Alta,Married,17169.0,3,No,19,Alta,Media,2,26,2,20,5,6
1445,24,No,Travel_Rarely,Sales,4,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4162.0,1,Yes,12,Alta,Alta,2,5,3,5,0,3
1446,32,No,Travel_Rarely,Sales,7,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,9204.0,4,No,12,Alta,Alta,1,7,3,4,0,3
1447,34,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3294.0,5,No,17,Alta,Baja,1,7,2,5,0,2
1448,41,No,Travel_Rarely,Research & Development,5,Master,Systems Engineer,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2127.0,2,Yes,12,Alta,Baja,0,7,5,4,0,3
1449,40,No,Non-Travel,Financial,9,Universitaria,Other,Alta,Alta,2,Treasurer,Alta,Divorced,3975.0,3,No,11,Alta,Alta,2,11,2,8,0,7
1453,31,No,Travel_Rarely,Sales,8,Universitaria,Life Sciences,Baja,Alta,3,Sales Executive,Alta,Divorced,10793.0,1,No,18,Alta,Baja,1,13,5,13,9,9
1457,46,Yes,Travel_Rarely,Sales,9,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Divorced,10096.0,4,No,11,Alta,Baja,1,28,1,7,4,3
1458,39,Yes,Non-Travel,Research & Development,2,Universitaria,Software Engineer,Baja,Media,1,Laboratory Technician,Media,Single,3646.0,2,Yes,23,Muy_Alta,Media,0,11,2,1,0,0
1459,31,Yes,Travel_Frequently,Research & Development,1,Master,Software Engineer,Alta,Muy_Alta,3,Data Scientist,Muy_Alta,Single,7446.0,1,No,11,Alta,Baja,0,10,2,10,4,7
1460,45,No,Travel_Rarely,Financial,20,Universitaria,Finanzas,Media,Baja,3,Coordinator,Baja,Divorced,10851.0,2,Yes,18,Alta,Media,1,24,2,7,0,7
1461,31,No,Travel_Rarely,Human Resources,8,Master,Medical,Muy_Alta,Muy_Alta,1,Human Resources,Muy_Alta,Single,2109.0,9,No,18,Alta,Muy_Alta,0,8,3,3,0,2
1464,31,Yes,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,Media,Alta,1,Laboratory Technician,Alta,Married,3722.0,6,Yes,13,Alta,Alta,1,7,2,2,2,2
1466,48,No,Travel_Rarely,Sales,7,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,5486.0,4,No,11,Alta,Baja,3,15,3,2,2,2
1467,34,Yes,Travel_Rarely,Human Resources,9,Universitaria,Technical Degree,Baja,Alta,1,Human Resources,Alta,Married,2742.0,1,No,15,Alta,Muy_Alta,0,2,0,2,2,2
1468,40,No,Non-Travel,Research & Development,8,Universitaria,Systems Engineer,Muy_Alta,Media,3,Research Director,Media,Divorced,13757.0,2,No,11,Alta,Alta,1,16,5,9,4,8
1469,28,No,Travel_Rarely,Sales,5,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Single,8463.0,0,No,18,Alta,Muy_Alta,0,6,4,5,1,3
1471,44,No,Non-Travel,Research & Development,5,Universitaria,Software Engineer,Alta,Media,1,Laboratory Technician,Media,Single,3162.0,3,No,14,Alta,Muy_Alta,0,7,5,5,0,3
1472,53,No,Travel_Rarely,Financial,2,Universitaria,Finanzas,Muy_Alta,Muy_Alta,4,Financial Director,Muy_Alta,Single,16598.0,4,No,12,Alta,Media,0,35,2,9,8,8
1473,49,No,Travel_Rarely,Financial,5,Universitaria,Contaduría,Baja,Alta,2,Coordinator,Alta,Married,6651.0,2,No,14,Alta,Media,1,20,0,3,1,2
1474,40,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Alta,Alta,1,Research Scientist,Alta,Divorced,2345.0,2,No,14,Alta,Alta,1,8,3,3,1,2
1475,44,No,Travel_Rarely,Financial,20,Universitaria,Ingeniería Administrativa,Muy_Alta,Alta,1,Financial Analyst,Alta,Single,3420.0,1,No,13,Alta,Alta,0,6,3,5,1,3
1477,33,No,Travel_Frequently,Sales,7,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4373.0,0,No,14,Alta,Baja,2,5,2,4,0,3
1478,34,No,Travel_Rarely,Sales,3,Primaria,Other,Muy_Alta,Baja,2,Sales Executive,Baja,Single,4759.0,3,No,18,Alta,Muy_Alta,0,15,2,13,3,12
1479,30,No,Travel_Rarely,Sales,16,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Married,5301.0,8,No,15,Alta,Alta,2,4,2,2,2,2
1480,42,No,Travel_Frequently,Research & Development,9,Universitaria,Systems Engineer,Baja,Alta,1,Laboratory Technician,Alta,Single,3673.0,1,No,13,Alta,Alta,0,12,3,12,5,8
1481,44,No,Travel_Frequently,Sales,1,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Married,4768.0,7,No,12,Alta,Alta,1,11,4,1,0,0
1482,30,No,Non-Travel,Financial,7,Universitaria,Contaduría,Alta,Alta,1,Financial Analyst,Alta,Divorced,1274.0,1,No,13,Alta,Media,2,1,2,1,0,0
1483,57,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,Media,Muy_Alta,2,Research Scientist,Muy_Alta,Married,4900.0,0,No,24,Muy_Alta,Baja,1,13,2,12,2,8
1484,49,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,Alta,Alta,3,Software Engineer,Alta,Divorced,10466.0,3,No,14,Alta,Media,2,29,3,8,0,7
1485,34,No,Travel_Frequently,Research & Development,15,Universitaria,Systems Engineer,Media,Alta,4,Research Director,Alta,Divorced,17007.0,7,No,14,Alta,Muy_Alta,2,16,3,14,6,9
1486,28,Yes,Travel_Frequently,Sales,1,Universitaria,Technical Degree,Baja,Alta,1,Sales Representative,Alta,Married,2909.0,3,No,15,Alta,Muy_Alta,1,5,3,3,1,2
1487,29,Yes,Travel_Frequently,Sales,13,Universitaria,Technical Degree,Baja,Alta,2,Sales Executive,Alta,Single,5765.0,5,No,11,Alta,Baja,0,7,4,5,0,0
1489,34,Yes,Travel_Rarely,Sales,24,Universitaria,Medical,Baja,Media,2,Sales Executive,Media,Single,4599.0,0,Yes,23,Muy_Alta,Alta,0,16,2,15,10,10
1494,24,Yes,Travel_Frequently,Research & Development,9,Universitaria,Systems Engineer,Media,Alta,1,Laboratory Technician,Alta,Single,3172.0,2,Yes,11,Alta,Alta,0,4,2,0,0,0
1496,44,No,Travel_Frequently,Research & Development,2,Universitaria,Systems Engineer,Media,Alta,3,Data Scientist,Alta,Single,10209.0,5,Yes,18,Alta,Media,0,16,2,2,2,2
1497,29,No,Travel_Rarely,Sales,19,Universitaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Divorced,8620.0,1,No,14,Alta,Alta,2,10,3,10,0,4
1502,33,No,Travel_Rarely,Research & Development,4,Universitaria,Systems Engineer,Baja,Media,1,Laboratory Technician,Media,Married,3838.0,8,No,11,Alta,Muy_Alta,0,8,5,5,0,2
1504,28,Yes,Travel_Frequently,Research & Development,2,Universitaria,Systems Engineer,Alta,Media,1,Laboratory Technician,Media,Single,2561.0,7,No,11,Alta,Alta,0,8,2,0,0,0
1507,28,No,Travel_Frequently,Sales,7,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Single,4898.0,0,No,14,Alta,Muy_Alta,0,5,5,4,1,3
1509,49,No,Travel_Rarely,Financial,3,Universitaria,Finanzas,Alta,Media,2,Treasurer,Media,Married,4789.0,4,No,25,Muy_Alta,Baja,1,10,3,3,1,2
1513,29,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3180.0,0,No,13,Alta,Alta,3,4,3,3,0,2
1514,28,No,Travel_Rarely,Research & Development,29,Primaria,Software Engineer,Alta,Baja,2,Data Scientist,Baja,Married,6549.0,1,No,14,Alta,Media,2,8,2,8,1,7
1515,33,No,Travel_Rarely,Financial,8,Universitaria,Ingeniería Administrativa,Muy_Alta,Alta,2,Coordinator,Alta,Single,6388.0,2,Yes,17,Alta,Baja,0,14,6,0,0,0
1516,32,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,Alta,Alta,3,CTO,Alta,Single,11244.0,2,No,25,Muy_Alta,Media,0,10,5,5,0,0
1520,54,No,Travel_Frequently,Research & Development,11,Universitaria,Systems Engineer,Media,Alta,4,CTO,Alta,Divorced,16032.0,3,No,20,Muy_Alta,Baja,1,26,2,14,1,12
1522,29,Yes,Travel_Rarely,Financial,1,Universitaria,Contaduría,Baja,Media,1,Financial Analyst,Media,Single,2362.0,6,No,13,Alta,Alta,0,11,2,9,0,7
